Account,ASM,Growth Category,Link,My Last Call Date,Narc Id,Product Line,RSD,SEG,TM,$ / Fte (Mat),$ / Fte (Ytd),$ MAT Growth,$ YTD Growth,% MAT Growth,% YTD Growth,CYTD GLR Sales,FTE,MAT GLR Sales,Number of Records,PMAT GLR Sales,PYTD GLR Sales
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,ProHeart 6,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,ProHeart 6,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,ProMeris Cat,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,ProMeris Cat,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,ProMeris Cat,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,ProMeris Cat,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,ProMeris Dog,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,ProMeris Dog,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,ProMeris Dog,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,ProMeris Dog,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Profit Solver,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Profit Solver,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Profit Solver,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,RFD,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,RFD,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,RFD,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,RFD,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Rabies Service Items,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Rabies Service Items,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Rabies Service Items,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Rabies Service Items,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Revolution Canine,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Revolution Puppy Kitten,1WO - Ford,A,3226 - Jones,69,0,276,0,0,0,0,4,276,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Revolution Puppy Kitten,1WO - Ford,A,3226 - Jones,76.4625,0,305.85,0,114.123134,0,0,4,573.85,1,268,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Rimadyl BP,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Rimadyl BP,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Rimadyl BP,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Rimadyl BP,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Rimadyl Caplets,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Sevoflurane,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Sevoflurane,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Sevoflurane,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Simbadol,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Simbadol,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Simplicef,1WO - Ford,A,3226 - Jones,-76.2375,0,-304.95,0,-100,0,0,4,0,1,304.95,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Simplicef,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Sleepaway,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Sleepaway,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Sleepaway,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Sleepaway,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Slentrol,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Slentrol,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Slentrol,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Slentrol,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Steroids/ Neo Predef,1WO - Ford,A,3226 - Jones,-37.65,0,-150.6,0,-100,0,0,4,0,1,150.6,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Synotic Otic Solution,1WO - Ford,A,3226 - Jones,-28.65,0,-114.6,0,-100,0,0,4,0,1,114.6,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Telazol,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Three Year Rabies,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Three Year Rabies,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Three Year Rabies,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Torbutrol,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Tritop,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Tritop,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Tritop,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Tritop,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,VerCornell,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,VerCornell,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,VerCornell,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,VerTAMU,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,VerTAMU,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,VerTAMU,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,VerTAMU,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Veritias,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Veritias,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Veritias,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Veritias,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Vi-Sorbits,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Vi-Sorbits,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Vi-Sorbits,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Vi-Sorbits,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Viokase-V Liquid,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Viokase-V Liquid,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Viokase-V Liquid,1WO - Ford,A,3226 - Jones,-43.5,0,-174,0,-100,0,0,4,0,1,174,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Viokase-V Liquid,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Witness FeLV,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Witness FeLV,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Witness FeLV,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Witness FeLV,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Witness Felv-FIV,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Witness Felv-FIV,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Witness Felv-FIV,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Witness Felv-FIV,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Witness HW,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Witness HW,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Witness HW,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Witness HW,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Witness Parvo,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Witness Parvo,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Witness Parvo,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Witness Parvo,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Banfield Pet Hospital 386 - Vancouver Plaza - 290686,132 - Archuleta,No Change,,5/27/2015,290686,Witness Repro,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Columbia River Veterinary Specialists - 54401,132 - Archuleta,No Change,,6/10/2015,54401,Witness Repro,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Witness Repro,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA Laurelhurst Vet Hospital LLC #1017 - 26002,132 - Archuleta,No Change,,7/9/2015,26002,Witness Repro,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
Pacific Veterinary Hosp - 14030,132 - Archuleta,No Change,,6/19/2015,14030,Zeniquin,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,4,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Amforol Tabs,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Amforol Tabs,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Amforol Tabs,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Anipryl,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Anipryl,1WO - Ford,A,3226 - Jones,-15.804,0,-79.02,0,-100,0,0,5,0,1,79.02,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Anipryl,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Antirobe,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Antirobe,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Apoquel,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Assay,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Assay,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Assay,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Assure,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Assure,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Assure,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Bactoderm,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Bactoderm,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Bactoderm,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Bio Medical Other,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Bio Medical Other,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Bio Medical Other,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Bordetella Mono,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Business Consulting CA,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Business Consulting CA,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Business Consulting CA,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Canine Bios Service Items,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Canine Bios Service Items,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Canine Bios Service Items,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Canine Influenza,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Canine Influenza,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Canine Influenza,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Canine Measles,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Canine Measles,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Canine Measles,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Canine Other,1WO - Ford,A,3226 - Jones,45.716,0,228.58,0,-100,0,0,5,0,1,-228.58,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Canine Other,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Canine Other,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Cestex,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Cestex,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,CliniCare,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,CliniCare,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,CliniCare,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Corona Mono,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Corona Mono,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
Banfield Pet Hospital 5006 - Classic - 32779,132 - Archuleta,No Change,,7/8/2015,32779,Corona Mono,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA North Portland Animal Hospital 947 - 19152,132 - Archuleta,No Change,,6/18/2015,19152,Corona Poly,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
VCA Rock Creek Vet Hosp #924 - 52625,132 - Archuleta,No Change,,7/7/2015,52625,Corona Poly,1WO - Ford,A,3226 - Jones,0,0,0,0,0,0,0,5,0,1,0,0
